mag_r,u-g,g-r,r-i,i-z,z_spec
17.396942,0.845312,0.237795,0.216589,0.071188,0.070447
19.767712,1.733898,2.834846,1.077427,0.505823,0.510686
20.493999,0.619785,2.461782,0.868111,0.471720,0.439275
19.692385,1.005859,0.388517,0.297026,-0.039713,0.172542
19.990732,3.966413,1.720812,0.875004,0.532337,0.486054
18.117207,2.654224,1.482134,0.559153,0.335899,0.235736
18.903271,1.808573,1.840462,0.721458,0.382771,0.434515
15.476927,1.935310,0.885126,0.440616,0.310291,0.049196
19.729885,3.862259,1.675936,0.773361,0.387413,0.458319
18.659178,4.554504,1.738998,0.533457,0.368534,0.334176
20.284904,1.546112,0.841606,0.421244,0.410851,0.275300
19.987896,2.051552,1.637501,1.051960,0.463909,0.525165
20.600601,3.893913,1.311411,1.060028,0.407759,0.476301
20.394888,4.285118,1.316380,0.453634,0.308332,0.353393
20.476833,0.439798,1.539820,0.859943,0.599436,0.510808
20.367689,0.491648,0.962379,0.806248,0.081675,0.600609
17.814709,1.699844,0.878786,0.384489,0.292547,0.117149
19.308859,3.667433,1.754004,0.711004,0.385603,0.460557
19.123404,0.756386,0.184114,0.305643,-0.084030,0.069415
16.510773,1.636084,0.850805,0.444729,0.347947,0.055387
17.252184,1.914717,1.246777,0.479671,0.357347,0.182357
17.420534,0.951630,0.619465,0.368261,0.121794,0.189995
20.111336,2.147368,1.716204,0.959095,0.415062,0.538237
13.363372,1.251569,0.586466,0.293922,0.184042,0.004706
20.544226,0.167547,1.334459,1.005663,0.457632,0.553920
19.886267,2.078930,1.703814,0.860081,0.447409,0.492800
19.621845,2.632744,1.732847,0.848909,0.380373,0.483804
20.921579,3.669607,1.693548,1.296602,0.454103,0.600592
19.368162,2.042599,1.778103,0.737585,0.474133,0.442563
17.644192,1.875551,1.010731,0.410967,0.314552,0.154214
17.706310,2.869112,1.482893,0.559666,0.291508,0.277678
21.372004,1.255358,0.031034,0.145651,0.638956,0.044179
19.060944,5.537060,1.573568,0.659073,0.404972,0.374090
16.479149,1.121662,0.417791,0.328268,0.121302,0.074688
15.336516,1.239268,0.474098,0.250626,0.202108,0.027208
20.774237,0.793718,1.310112,1.012339,0.425224,0.542801
15.828267,1.140654,0.467633,0.270458,0.229492,0.031738
20.675751,0.911058,1.574562,1.065729,0.387846,0.542111
17.595751,2.299019,1.461691,0.627909,0.424292,0.191539
18.497246,1.983240,1.502535,0.560781,0.285881,0.271140
18.669739,4.672566,1.662119,0.585100,0.282293,0.338936
21.145861,0.694611,1.401501,1.133577,0.529644,0.549884
15.461546,1.951200,0.895327,0.417635,0.275528,0.071529
19.480806,1.521990,1.088861,0.538267,0.337908,0.416731
17.322464,0.940008,0.589069,0.358566,0.182215,0.154374
20.408249,1.244598,1.767860,1.063461,0.472807,0.603280
19.577597,0.814497,1.761444,0.610741,0.370438,0.371358
20.956366,1.920307,1.477213,0.891613,0.495506,0.591563
19.509054,3.975468,1.662451,1.024704,0.519310,0.531413
20.174503,2.846376,1.304277,0.768486,0.461645,0.318511
21.175955,0.396881,1.367784,0.414375,0.802013,0.416956
20.080025,2.185707,1.938082,1.056122,0.491249,0.580868
17.346315,1.470762,1.031549,0.456886,0.270548,0.136605
19.477211,3.986261,1.947250,0.666029,0.511854,0.368030
20.691217,1.688030,1.650236,0.804478,0.349680,0.441006
20.496075,0.436972,1.426710,1.024334,0.513514,0.503970
20.410770,1.303528,1.996227,0.872509,0.461666,0.507445
17.412975,1.945143,1.026562,0.444853,0.331522,0.145117
17.544054,1.999187,1.006256,0.381559,0.358292,0.123916
17.082563,2.148798,0.901209,0.410036,0.315031,0.089606
20.496492,1.017260,1.170425,0.936516,0.506674,0.602384
20.420717,2.454184,1.814556,1.262663,0.446033,0.610932
18.368645,0.874266,1.757139,0.630533,0.408178,0.380053
20.781336,1.225433,1.719940,0.978687,0.171932,0.563207
16.907566,0.841024,0.241438,0.189339,0.037825,0.044429
19.246225,1.504883,1.714605,0.625898,0.427160,0.378194
17.581854,1.703110,1.171986,0.504574,0.324831,0.170176
20.634752,2.209442,1.440893,0.794868,0.383730,0.506111
17.061428,1.901325,1.221663,0.463289,0.372290,0.183251
16.081600,1.535419,0.799261,0.456869,0.316785,0.102620
19.949060,2.480360,1.495342,0.951025,0.411085,0.623897
20.613802,-0.439201,1.522758,0.922588,0.503851,0.626592
17.442675,1.618845,0.890911,0.465153,0.315092,0.134027
20.533920,4.517281,1.800257,0.979177,0.612856,0.557032
19.672806,2.460255,1.609732,1.060547,0.402416,0.524195
17.540398,1.984220,1.014502,0.404068,0.330692,0.133453
17.517445,1.922054,0.945236,0.407202,0.310051,0.109288
20.499331,0.962414,1.768928,1.195498,0.553146,0.586585
20.353354,3.553810,1.633738,0.889053,0.563374,0.499476
17.660028,2.324278,0.956760,0.426813,0.366865,0.123006
17.278212,1.649048,0.807720,0.375872,0.334635,0.083799
19.969765,0.397814,1.035297,0.724482,0.089094,0.615488
16.406162,1.888165,0.776926,0.384983,0.310415,0.043588
17.647175,1.118118,0.606176,0.353018,0.086546,0.153481
16.687288,2.198780,1.258492,0.485981,0.333118,0.186593
18.791410,4.576721,1.737539,0.564285,0.393860,0.360176
15.078892,2.085564,0.938271,0.504948,0.405096,0.072132
20.091330,2.156384,1.803482,0.835047,0.591814,0.478696
20.208412,-0.039757,1.533224,0.774204,0.457233,0.481162
16.873667,1.236231,0.446756,0.309031,0.174278,0.079463
17.759035,1.616377,0.775263,0.337536,0.253895,0.087719
16.136988,1.239939,0.560411,0.383102,0.184092,0.061303
20.644533,4.179272,1.438282,0.972443,0.701191,0.558253
20.640320,1.618111,1.029924,0.693233,0.525341,0.658746
19.415031,4.177244,1.890228,0.698713,0.426588,0.414881
16.104826,1.616934,0.605837,0.309072,0.218790,0.064222
16.053841,1.886734,0.993015,0.425129,0.374452,0.089087
16.600969,1.865179,0.905420,0.435198,0.316583,0.073918
17.687223,1.359671,0.744881,0.504368,0.236773,0.096019
20.352423,4.275347,1.253591,0.887295,0.361450,0.552354
17.503828,1.917374,1.453207,0.489109,0.335684,0.252593
20.646414,0.392025,1.611437,1.041862,0.517498,0.588608
20.916504,3.323021,0.980650,1.010220,0.275021,0.530091
19.494261,2.530188,1.874311,0.629889,0.293905,0.356007
17.611687,1.805536,0.836460,0.360193,0.248524,0.072064
17.518202,1.656832,0.920095,0.375570,0.266142,0.134478
21.326555,0.792627,0.364096,0.706036,0.218008,0.803768
18.006304,1.203199,0.541550,0.270504,0.110241,0.098793
19.753656,1.638226,1.784456,0.941561,0.404787,0.559947
20.715092,1.950344,1.263022,0.941160,0.547068,0.562843
21.554613,3.004007,1.449257,1.580154,0.311392,0.661250
17.278431,1.084438,0.295502,0.233343,0.100361,0.053297
16.549654,1.902201,1.050917,0.478224,0.390416,0.132180
20.472797,2.802324,1.333590,0.786783,0.331547,0.473788
20.412529,1.581768,1.459274,0.896008,0.532995,0.521925
16.438166,1.582931,0.806139,0.401587,0.268130,0.075638
21.017464,1.762323,0.836334,1.063200,0.456936,0.737605
17.044613,1.628901,0.718979,0.443583,0.291716,0.081383
19.506531,2.363646,1.813904,0.797749,0.426094,0.480255
19.984217,1.146977,1.434176,0.781946,0.504868,0.381035
16.598230,1.378794,0.642269,0.360287,0.215260,0.070310
18.319641,3.272379,1.762190,0.601404,0.294027,0.323923
16.614744,0.800074,0.535376,0.036547,0.269653,0.022035
20.177872,4.205440,1.657513,0.878962,0.598774,0.583922
21.204741,2.346592,1.321258,1.024353,0.640709,0.661342
20.134731,4.694496,1.480200,0.808870,0.389786,0.422354
19.776588,4.710943,1.620190,0.812515,0.423050,0.455820
19.999325,0.811750,1.192980,1.076149,0.493507,0.678379
16.988947,1.483910,0.969072,0.442495,0.338120,0.170890
20.793024,0.438175,1.874737,1.063376,0.457262,0.567683
20.422573,1.619646,2.409662,1.273872,0.504976,0.610748
20.722170,2.102890,1.574270,0.938444,0.300783,0.523243
20.564905,0.876373,0.863697,0.874451,0.252171,0.640247
16.229712,1.706602,0.799284,0.395033,0.268338,0.030012
17.647896,0.934263,0.642109,0.356228,0.218628,0.144876
20.417931,4.032757,1.682581,0.863489,0.482185,0.522076
16.751978,2.067434,0.937460,0.426870,0.332007,0.101991
19.378456,4.892670,1.829243,0.709778,0.441143,0.387689
21.184322,1.170992,1.777012,1.124537,0.397720,0.593723
16.683344,0.898066,0.310360,0.200022,0.141842,0.038191
18.095835,2.279205,1.399548,0.523069,0.349178,0.255067
18.017710,0.763071,0.653343,0.397350,0.247505,0.243499
19.317427,3.684917,1.605265,0.747293,0.416323,0.464547
20.135757,2.775345,1.605122,0.825769,0.303858,0.474427
17.051603,-0.253017,0.245970,0.012581,-0.073874,0.213134
17.243950,1.042494,0.440166,0.198908,0.148447,0.023949
17.412403,1.903702,0.996666,0.409525,0.318224,0.122488
15.476156,1.968527,0.914122,0.473546,0.355312,0.063772
19.901392,4.221699,1.669613,0.779926,0.540236,0.480773
14.011958,1.877407,0.894368,0.472889,0.370584,0.029185
20.104168,2.567503,2.044163,0.968021,0.459465,0.514170
17.179388,1.982983,1.002384,0.397984,0.323238,0.146724
20.501894,0.458307,1.658110,1.251581,0.321024,0.587211
17.773470,1.800699,0.896322,0.405344,0.348427,0.108812
17.315195,2.319820,1.216021,0.493683,0.285805,0.176273
20.674980,2.899878,1.480272,0.741001,0.551002,0.461677
20.210672,1.750088,1.626707,0.925598,0.453970,0.500516
17.119797,2.112246,1.299576,0.465731,0.350389,0.207947
20.661587,2.659386,1.389254,1.106152,-0.005089,0.611386
21.130802,1.840103,1.639900,1.122990,0.480833,0.577042
20.103605,4.173796,1.635525,0.864862,0.404446,0.483859
18.688383,3.114367,1.555679,0.606405,0.337566,0.283547
20.467422,2.829550,1.590088,0.837629,0.515776,0.503120
20.598852,1.155170,1.359497,1.228693,0.355593,0.700052
17.616550,1.327831,0.766115,0.406336,0.286371,0.152887
20.428823,3.556532,1.716784,1.063845,0.458437,0.584621
20.769930,1.837015,1.442640,1.317306,0.531727,0.677976
19.420679,3.412441,1.806734,0.632349,0.356743,0.378053
20.374422,0.214243,0.930017,0.739258,0.264662,0.624964
19.050213,1.279865,1.744942,0.619764,0.422470,0.383987
17.628407,0.810146,0.166632,0.179628,0.009058,0.072573
20.359039,2.141697,1.747351,1.002212,0.220663,0.569326
17.135845,1.547258,0.879414,0.371222,0.330084,0.100951
20.923367,0.328535,1.615065,1.354946,0.683962,0.707417
20.374348,3.422371,1.867029,1.235475,0.337948,0.604305
15.024334,1.839000,0.866643,0.398288,0.342703,0.037031
19.223894,3.929174,1.907265,0.831347,0.364212,0.446254
20.299505,3.816448,1.985426,0.927715,0.469597,0.501775
20.858854,-0.051638,1.307930,1.172682,0.535423,0.590462
16.635748,1.544058,0.747765,0.429350,0.300908,0.067847
20.802858,3.174860,1.379276,0.998343,0.618547,0.530311
21.162867,0.402580,1.971567,1.233398,0.515434,0.649022
16.935423,1.713064,1.101658,0.469421,0.330282,0.175501
17.640575,2.370279,1.326782,0.525238,0.322081,0.233401
17.557835,1.899031,0.876801,0.379887,0.277548,0.094346
17.683346,1.694632,0.892405,0.424044,0.320633,0.136196
21.838486,0.669088,1.516245,1.420286,0.869764,0.790085
17.119871,1.012478,0.353268,0.250195,0.171415,0.038680
16.743423,1.582380,0.748604,0.365078,0.264933,0.125581
20.962622,-0.164267,1.617269,1.254797,0.500685,0.711114
17.318901,1.975462,0.962311,0.429729,0.328339,0.108070
19.577564,0.949011,0.748064,0.405077,0.279881,0.230989
20.294722,3.954340,1.705271,0.841618,0.517742,0.475086
17.927889,1.991512,1.331757,0.517389,0.302328,0.273222
18.832115,2.250439,1.728630,0.548605,0.150063,0.232462
19.663034,0.367582,1.866589,0.864042,0.472050,0.485492
19.551310,1.075108,1.628687,0.971334,0.492424,0.516064
20.328068,3.061842,2.025394,0.966740,0.514814,0.529885
17.301167,1.729284,0.893286,0.449373,0.364540,0.108956
18.301767,0.677673,0.286444,0.322931,-0.169882,0.136682
17.371889,1.530006,0.743185,0.356993,0.238258,0.043148
19.841908,1.548912,1.627581,0.850792,0.454941,0.510647
20.620119,1.621241,1.768742,0.951317,0.470217,0.508736
20.403032,1.891502,1.659792,1.082611,0.253172,0.520945
20.092598,3.002504,1.532864,0.838434,0.441620,0.513676
18.694712,3.516354,1.701742,0.603340,0.413847,0.354996
20.688375,-0.499205,2.780567,1.184887,0.440210,0.730493
17.326677,1.808718,0.959955,0.461855,0.370024,0.139226
20.004276,0.664688,1.167515,0.739130,0.434759,0.502863
20.389286,1.140188,1.722549,0.968735,0.544151,0.535113
16.478508,1.377665,0.801924,0.399172,0.264359,0.131544
21.155985,2.071762,1.767170,1.441855,0.801016,0.748919
21.109354,1.820360,1.705931,1.141119,0.381081,0.524070
17.419834,1.763754,0.859211,0.364243,0.280485,0.079200
17.575916,2.020544,1.188578,0.529800,0.389978,0.140254
20.274967,1.762470,1.141970,0.922140,0.483269,0.583371
20.130560,3.099091,1.940533,0.924391,0.292318,0.509536
18.364475,2.152439,1.660822,0.568020,0.342379,0.320697
20.301142,2.007458,2.095629,1.194346,0.532919,0.618828
17.881567,1.864183,1.543434,0.557087,0.317791,0.279326
17.702824,1.622747,0.718485,0.315046,0.249958,0.031123
14.978230,1.904227,0.824862,0.409658,0.326021,0.030495
18.916090,4.414675,1.834984,0.825281,0.436218,0.471033
20.973709,1.527657,1.464090,1.057381,0.417101,0.637429
16.198231,1.641396,0.897070,0.425776,0.352814,0.095303
19.883329,3.802401,1.333616,0.964941,0.406693,0.559428
16.536524,1.381891,0.625021,0.351393,0.241628,0.063830
20.529762,1.881063,1.461279,0.814354,0.356207,0.525014
20.210901,3.361023,1.630621,0.995169,0.428406,0.733664
15.434021,1.859154,1.088324,0.360504,0.292018,0.116183
20.223099,0.886856,1.731075,0.801868,0.338156,0.458198
18.996368,1.970486,1.833750,0.638344,0.367878,0.339978
21.090813,0.866611,1.268698,1.338285,0.509455,0.720924
19.945305,2.464735,1.562090,0.760113,0.419134,0.490705
21.857695,-0.301462,1.615099,-0.520580,1.933889,0.160748
19.451067,1.198467,1.790312,0.711411,0.331362,0.414330
20.289713,4.796553,1.764559,0.836632,0.568359,0.502373
21.275000,2.331814,1.461105,1.205118,0.552526,0.619293
21.162085,2.387341,1.606241,1.304459,0.397978,0.623221
20.036467,3.103787,1.054693,0.749844,0.415119,0.253247
20.524195,0.446360,1.328951,0.964722,0.462126,0.450191
15.900847,2.140976,1.052613,0.456871,0.326015,0.116650
17.103363,1.007849,0.347441,0.199306,0.142132,0.034968
20.653278,1.946753,0.642262,0.770147,0.029900,0.665430
20.028502,0.164728,1.646646,0.777636,0.405373,0.454431
18.648836,5.155695,1.849623,0.625937,0.425566,0.413292
16.490555,1.904268,0.874474,0.391989,0.332161,0.084953
16.497679,1.917213,0.840914,0.434139,0.326866,0.064337
17.823479,0.987486,0.300804,0.148643,0.118582,0.031650
16.959831,1.804831,0.917757,0.446657,0.318001,0.140290
21.505789,2.031685,1.077860,1.061624,0.914045,0.608571
20.916977,2.145554,1.776035,1.215637,0.421759,0.608308
16.304142,1.903009,0.928324,0.429370,0.338699,0.075505
20.675190,3.178503,1.961596,0.944990,0.573025,0.613837
18.364187,3.617390,1.455070,0.570274,0.385685,0.265132
17.076057,1.324291,0.699633,0.386066,0.274488,0.106802
20.527868,1.316332,2.288246,1.138847,0.544128,0.703156
14.331594,1.284797,0.639615,0.318715,0.270599,0.022906
20.941441,3.440153,1.563391,0.936520,0.271288,0.618082
20.453684,1.830343,1.615398,0.885660,0.333525,0.476761
17.393148,1.923082,0.935932,0.391102,0.286161,0.125633
17.161472,1.524139,0.838108,0.420961,0.308908,0.102788
20.617212,0.001835,0.541750,0.552765,0.466965,0.704399
17.163309,1.921532,0.977234,0.553423,0.500671,0.082691
19.457605,4.082912,1.499666,0.578823,0.379698,0.272209
21.010851,1.587730,1.898100,1.010941,0.838270,0.595969
18.027208,2.874519,1.457129,0.556688,0.333397,0.265162
20.925886,-0.281464,1.654348,1.228081,0.477825,0.694457
17.752590,1.541122,0.931936,0.448671,0.331076,0.114861
16.949545,1.919121,1.143690,0.413036,0.293688,0.175401
19.631584,0.398767,1.637827,0.762720,0.414715,0.463853
19.828600,1.268728,1.495718,0.773275,0.411346,0.434468
18.874701,0.966118,1.669891,0.602242,0.398249,0.392706
18.398003,2.307699,1.591278,0.542025,0.313971,0.368219
16.695805,1.657225,0.850582,0.350470,0.256948,0.069766
17.349825,1.681574,0.925907,0.402142,0.308287,0.104859
20.423409,0.711390,1.665323,0.942829,0.280964,0.505152
20.378393,4.700331,1.632008,0.959551,0.393091,0.480999
20.040590,2.704084,1.681759,0.889484,0.414890,0.497835
20.746437,2.961321,1.430090,0.919712,0.440449,0.532029
20.455521,1.120010,1.984487,0.800974,0.305357,0.508027
20.267948,1.466024,1.728212,0.910522,0.378971,0.470662
20.423086,1.913982,0.829338,0.426865,0.130339,0.076291
19.079428,1.593319,1.235281,0.476881,0.225452,0.234849
17.569542,1.936924,1.236401,0.478136,0.362192,0.193205
16.745338,2.002068,1.051724,0.420092,0.378043,0.124249
19.386551,2.351097,1.151907,0.514753,0.309887,0.217077
12.920444,-0.773953,1.210484,0.273348,1.099577,0.133623
20.698524,2.862289,1.151785,0.828064,0.381390,0.519271
20.560322,0.352840,1.667889,1.050369,0.598602,0.592035
19.629898,0.312319,-0.003149,0.085596,-0.050032,0.640607
18.555788,0.909010,1.349234,0.674213,0.431929,0.422324
20.717926,2.407290,1.522987,1.081106,0.471363,0.546416
17.690348,1.975868,0.978127,0.410791,0.336901,0.107745
16.407841,1.965443,1.158344,0.473796,0.339739,0.171821
17.828518,2.723860,1.303541,0.505384,0.359421,0.197626
19.575573,1.172279,1.706417,0.932850,0.363945,0.504659
20.309851,4.093096,1.804211,0.894985,0.222294,0.484835
20.632282,1.905277,1.953270,1.078255,0.399080,0.540631
16.726873,1.731747,0.896885,0.469460,0.382958,0.067295
20.530743,2.975046,1.384649,0.867859,0.334677,0.485250
21.031017,0.713739,0.745424,1.111822,0.294476,0.817910
16.106506,1.814043,0.881893,0.422411,0.332878,0.066645
17.490780,1.898888,1.128694,0.437508,0.330503,0.189435
19.975204,0.077353,1.896610,1.145968,0.353786,0.665375
20.622627,2.866474,1.538008,0.826427,0.352200,0.463714
19.915375,4.505222,1.777599,0.781080,0.663143,0.425870
20.561787,2.820923,1.899056,0.980261,0.596598,0.548869
20.836674,3.528873,1.715788,1.122952,0.524103,0.585042
17.042915,1.415884,0.752907,0.450562,0.267166,0.074323
21.447031,2.630152,1.673366,1.355671,0.326967,0.666088
16.953829,1.674805,0.812971,0.361919,0.262857,0.081742
21.276733,1.028889,1.477758,1.029532,0.285128,0.596377
20.384363,4.416830,1.323006,0.857374,0.243563,0.608227
20.106813,3.284311,1.601339,0.863325,0.506762,0.517312
21.604694,-1.123016,2.001442,1.404337,0.494839,0.642622
17.716839,1.316256,0.914469,0.365427,0.264751,0.238908
20.347193,1.133934,1.742859,0.844473,0.477064,0.451648
18.329590,2.193581,1.723045,0.575035,0.359850,0.339908
20.281116,5.047039,1.568420,0.853775,0.396694,0.498106
20.555788,3.293037,1.659212,0.903965,0.418209,0.474958
15.931977,0.871815,0.384288,0.147780,0.141654,0.016509
20.644228,0.536459,1.380831,0.801573,0.496384,0.665246
17.493662,2.758415,1.385593,0.538771,0.269108,0.227868
19.454754,1.579994,1.759510,0.685522,0.520512,0.396409
20.665636,0.688976,1.089241,0.862480,0.487490,0.636564
20.742794,1.043903,1.617674,1.192139,0.381367,0.625331
20.706297,1.094479,1.400065,0.927763,0.493633,0.524039
16.788998,1.818779,0.970171,0.451712,0.330254,0.094265
19.594423,2.533323,1.834740,0.738123,0.359186,0.341097
20.587982,2.222200,1.175213,0.906183,0.508326,0.539258
20.624615,0.240908,1.569786,1.106281,0.453476,0.559051
20.274473,2.792433,1.474007,0.999073,0.411348,0.545126
20.763758,-0.060345,1.949219,1.036066,0.480577,0.571798
20.071003,0.742662,1.660807,0.777536,0.532696,0.498432
21.150650,1.093519,1.960445,1.386042,0.462826,0.642338
17.358948,1.725691,0.986700,0.442902,0.315044,0.156826
16.881643,1.453543,0.767473,0.382828,0.279848,0.102648
20.183968,0.588985,1.141071,0.441347,0.283093,0.341803
19.945438,1.674940,1.726578,0.861828,0.356503,0.466341
16.774254,1.759903,0.862688,0.372196,0.298244,0.083645
20.776571,2.526514,1.076082,0.425217,0.204517,0.246160
20.772770,0.153004,1.987917,1.117130,0.315485,0.587823
17.288656,2.091980,1.164217,0.573256,0.469753,0.137242
19.947905,4.579060,1.797949,0.987560,0.494574,0.532329
20.637285,0.631384,1.639689,1.195385,0.402739,0.629777
21.059040,0.904356,1.708046,1.137032,0.269217,0.560700
20.668182,3.481331,1.842127,1.058744,0.614378,0.632237
20.372154,4.348305,1.569141,0.811007,0.363085,0.435906
17.260668,1.408819,0.905523,0.410755,0.306852,0.159965
18.012888,3.464266,1.632990,0.608776,0.401617,0.360065
20.109884,1.326031,1.127306,0.693806,0.239769,0.635621
16.980051,1.069740,0.416739,0.288134,0.039194,0.047787
17.247326,1.337002,0.649115,0.346510,0.255096,0.075057
19.549105,2.065876,1.808794,0.649380,0.393335,0.354672
16.994328,1.011450,0.310781,0.146463,0.069098,0.030932
20.157633,1.196663,1.708403,0.930447,0.227285,0.497288
17.099060,1.907110,1.116472,0.438580,0.400545,0.132317
12.437021,1.475494,0.884187,0.417040,0.428963,0.008783
17.596895,1.835384,1.103674,0.493696,0.233515,0.126067
16.339159,1.195803,0.580610,0.435556,0.173609,0.069268
18.420399,0.655401,0.370361,0.314913,0.093430,0.118699
16.818829,1.981773,1.178837,0.514399,0.407592,0.137651
19.835844,3.868057,1.680643,0.828026,0.434248,0.453625
21.049475,1.107122,1.018145,1.178150,0.234659,0.697600
16.061232,1.288559,0.599060,0.279170,0.251364,0.030159
19.215395,0.952595,1.570086,0.686911,0.408897,0.359469
20.431736,1.212032,1.860826,1.151218,0.400860,0.548937
20.940432,-1.156931,2.652611,0.969606,0.837719,0.848558
18.070259,2.363203,1.516598,0.598871,0.318886,0.277377
14.842753,1.244368,0.642591,0.328765,0.239409,0.029885
20.343258,4.440849,2.046785,1.258228,0.509413,0.625653
16.500164,1.862629,0.832228,0.363005,0.302361,0.055196
20.694839,1.619501,0.877001,1.025921,0.143932,0.541273
21.245924,3.391745,1.455564,0.978001,0.278193,0.564081
17.142643,2.076906,1.129211,0.460413,0.357635,0.140736
16.896206,1.367681,0.643385,0.379694,0.315628,0.027530
17.582033,1.773232,0.887737,0.399345,0.320511,0.133738
20.023094,4.318481,1.636051,0.851093,0.495150,0.457206
20.396875,1.219143,1.765148,1.042906,0.640181,0.558419
16.387558,1.797855,0.896582,0.435565,0.315454,0.117178
17.015442,2.017155,1.100071,0.446672,0.334209,0.152059
17.394907,1.660686,1.125780,0.496067,0.379911,0.160590
17.419888,1.184225,0.892563,0.479242,0.234793,0.191737
21.177412,1.208296,0.224045,1.249815,0.122980,0.756207
20.863293,0.978115,1.699728,0.935616,0.443336,0.525887
20.601891,3.074724,1.329001,0.829845,0.416046,0.479275
20.345762,0.333694,1.876356,0.815744,0.597490,0.355681
19.898233,0.918999,1.650751,1.199202,0.406281,0.567548
21.146000,1.691202,1.279911,1.120806,0.387062,0.619811
20.037075,2.528492,1.737234,0.989012,0.362812,0.537860
16.101435,1.992433,0.991564,0.446351,0.347973,0.088481
19.813114,1.423676,1.455847,0.900919,0.447544,0.520519
20.136772,0.192629,2.109268,1.009312,0.372440,0.620683
18.881479,2.386906,1.811165,0.660208,0.369747,0.389398
16.451982,1.752007,0.988852,0.454672,0.367881,0.094787
14.439973,1.456347,0.679703,0.367789,0.281292,0.040728
17.475122,2.307728,1.279036,0.503408,0.308655,0.196258
20.447168,3.581266,1.871145,0.821903,0.137466,0.509510
17.725710,1.544399,0.910000,0.400709,0.289000,0.146403
17.314945,1.300505,0.805786,0.395823,0.273127,0.158820
20.078949,0.638021,1.010441,0.726217,0.454350,0.636469
17.560898,1.313469,0.722811,0.390612,0.222176,0.118816
16.059204,1.569075,0.744596,0.470898,0.289683,0.084127
20.358185,3.670797,1.571135,1.045626,0.482201,0.547191
17.390722,2.241219,1.341152,0.485537,0.346228,0.208512
16.077730,1.740719,0.927282,0.420483,0.328391,0.111437
19.370264,1.027241,1.591551,0.769247,0.504719,0.416352
17.053595,1.975607,1.119465,0.458302,0.335823,0.152666
21.176188,1.762400,1.052650,0.907091,0.158159,0.538899
19.650627,5.305170,1.412929,0.922667,0.695620,0.580244
20.797703,3.624691,1.610699,0.984795,0.362888,0.503545
15.944725,1.247074,0.358089,0.199868,0.107347,0.033091
20.390209,3.309866,1.575130,1.083816,0.429420,0.681240
20.410585,0.587919,0.889032,0.671169,0.218426,0.585297
17.361729,1.646107,0.762718,0.379396,0.239437,0.132699
16.561308,1.749495,0.922031,0.454901,0.338202,0.080616
19.628916,0.952656,1.496891,0.555819,0.369926,0.341094
20.437525,1.242233,1.707882,0.893950,0.520393,0.517529
19.551090,1.423223,1.610449,0.882587,0.435009,0.478840
20.556156,3.081419,1.632183,0.866911,0.379564,0.503297
21.065010,3.247448,1.404453,1.028978,0.583389,0.549130
21.017719,2.907017,1.967060,1.363224,0.816891,0.747603
16.882225,1.618137,0.876657,0.354336,0.284748,0.126925
20.551151,0.787258,1.375097,0.853630,0.710722,0.569199
20.305925,1.238892,1.553719,0.826595,0.537024,0.511748
20.717297,4.362436,1.655580,1.151285,0.870764,0.670232
17.593317,1.283878,0.500582,0.261869,0.237419,0.055726
20.025936,1.193172,1.636723,0.795986,0.599236,0.467973
15.901451,1.131157,0.451550,0.290530,0.200498,0.041537
20.423262,3.778967,1.743870,1.165327,0.486177,0.652146
20.386763,-0.005680,1.863754,0.909204,0.232136,0.604832
17.024366,1.678375,0.831163,0.382666,0.311066,0.088938
20.697470,0.331577,1.655250,0.726480,0.656557,0.550769
19.147137,1.794596,1.807613,0.612602,0.435556,0.350882
21.026358,1.150312,1.386875,1.114990,0.469597,0.549351
19.177320,3.754906,1.682392,0.680183,0.371792,0.390066
17.101257,1.118349,0.551540,0.361685,0.189957,0.072289
17.757381,1.004187,0.676657,0.340912,0.282703,0.194050
16.207766,1.081312,0.476364,0.328749,0.194979,0.059085
20.758240,2.357958,1.621777,1.103577,0.503235,0.580490
18.703518,3.576038,1.781078,0.611919,0.456892,0.384432
16.737715,1.354036,0.782024,0.365362,0.333122,0.140527
17.084621,1.986515,0.913702,0.418625,0.320068,0.078041
17.411324,0.951521,0.639914,0.407534,0.158316,0.175665
20.413727,1.192514,1.636082,1.134371,0.443293,0.580582
18.254919,2.265881,1.835548,0.614502,0.363079,0.370956
16.624502,1.335836,0.782703,0.352846,0.319847,0.121701
19.488503,4.296747,1.750134,0.655727,0.253548,0.344503
18.095230,2.626850,1.538200,0.577606,0.395786,0.300201
17.564156,1.825920,1.177561,0.495604,0.344349,0.201554
20.384989,0.131666,2.896072,1.105415,0.517864,0.618328
20.805550,1.692898,1.568878,0.952179,0.284807,0.580539
16.689964,1.961369,1.019470,0.404121,0.299974,0.150532
18.513748,2.234583,1.562851,0.583059,0.335556,0.307773
17.288170,1.866945,1.124552,0.490700,0.321522,0.161699
19.319626,4.977108,1.673157,0.684448,0.351479,0.384684
17.618864,2.170818,1.308344,0.493616,0.346603,0.209147
19.878492,4.365812,1.423275,1.069372,0.379475,0.528996
20.936579,2.517294,1.878580,1.098181,0.590151,0.539170
19.522469,3.864643,1.748989,0.671593,0.254665,0.356867
21.058002,-0.934475,2.336882,0.946705,0.554991,0.597608
19.268501,2.616219,1.350107,0.478592,0.375158,0.219414
17.681757,1.204144,0.378504,0.266861,0.159376,0.066359
16.246584,1.440792,0.542521,0.342801,0.201965,0.087550
