mag_r,u-g,g-r,r-i,i-z,z_spec
18.947586,1.138075,1.204964,0.417137,0.433069,0.504307
18.211821,2.171823,1.584333,0.573303,0.363567,0.316964
18.966064,2.152309,1.642275,0.664757,0.464506,0.392195
19.903549,1.862625,1.782604,0.773991,0.447016,0.459343
17.371586,2.055636,1.282825,0.581491,0.445295,0.176724
19.464453,1.709713,1.777252,0.723536,0.415207,0.436126
18.307861,1.917643,1.648647,0.579752,0.395523,0.328205
18.882364,1.848347,1.693634,0.550936,0.336590,0.356945
19.905544,1.266405,1.584642,0.760765,0.452299,0.557152
18.959486,1.651974,1.744799,0.651714,0.338112,0.376367
19.393072,1.484240,1.731249,0.698717,0.464472,0.402086
19.784365,1.357170,1.680971,0.786139,0.438593,0.445575
18.496901,1.512795,1.652485,0.642796,0.355360,0.314674
17.944416,2.074711,1.627823,0.583042,0.399782,0.312421
17.183496,1.929140,1.235372,0.478575,0.350866,0.201694
18.816462,1.525278,1.663839,0.599548,0.404591,0.356681
18.796608,1.655890,1.581120,0.792517,0.302816,0.240855
17.707523,2.010881,1.452423,0.542795,0.366640,0.253896
19.087029,2.021698,1.689718,0.658161,0.429485,0.383443
18.512959,2.020058,1.532707,0.606636,0.409243,0.279770
19.131218,1.904125,1.707865,0.597404,0.352625,0.383290
18.808784,1.520101,1.632107,0.597080,0.360762,0.326032
19.229139,1.201637,1.953619,0.558847,0.427443,0.359847
20.106533,1.229443,1.231329,0.750385,0.430647,0.486365
18.810434,2.048466,1.706495,0.665134,0.335833,0.388956
18.750708,1.541767,1.758223,0.620258,0.392567,0.407123
18.964323,1.684830,1.445044,0.534023,0.382452,0.268843
18.827648,1.773895,1.579811,0.641018,0.271791,0.311376
18.665264,1.716412,1.614380,0.544451,0.314724,0.312278
19.099024,1.409506,1.652862,0.619617,0.427467,0.368737
17.376869,1.547731,1.315111,0.475752,0.315474,0.264864
17.405088,1.867563,1.496487,0.512276,0.321838,0.258330
18.202763,1.583309,1.563227,0.565184,0.367395,0.300579
18.103405,2.194426,1.380796,0.492393,0.336052,0.216518
19.242256,1.311438,1.903692,0.653446,0.393438,0.404406
17.459095,2.011578,1.366758,0.512560,0.318186,0.214499
19.026920,1.575281,1.698540,0.786228,0.321362,0.451193
17.361094,2.189678,1.318321,0.489325,0.388004,0.201821
19.214247,1.506821,1.859997,0.589458,0.260912,0.367916
17.356649,2.060532,1.450279,0.537365,0.290356,0.233342
16.777416,1.984467,1.232548,0.460014,0.383962,0.177618
18.175562,2.133123,1.591927,0.608036,0.339956,0.303118
18.288179,1.488356,1.686125,0.535011,0.295670,0.313316
17.346424,1.772121,1.426893,0.556740,0.362900,0.224999
20.136295,1.156956,1.224733,0.370930,0.396086,0.402064
17.807535,1.971777,1.436539,0.569340,0.303009,0.213342
20.784254,1.569761,1.487959,0.795547,0.448359,0.479160
18.744497,1.931927,1.545769,0.667624,0.428846,0.337611
18.748911,2.037788,1.556950,0.622257,0.397236,0.269135
19.972311,1.631256,1.611429,0.753477,0.494446,0.511586
19.081556,1.941336,1.719919,0.663919,0.414095,0.391129
18.353966,1.860477,1.527372,0.560610,0.378994,0.262949
19.225248,1.443468,1.829573,0.702263,0.432558,0.398011
17.830692,2.050932,1.486689,0.583717,0.442541,0.250725
18.648140,1.205627,1.560598,0.689034,0.396036,0.301890
19.285025,1.296829,1.776127,0.645660,0.300531,0.371983
17.523697,2.148106,1.355457,0.483650,0.295853,0.197655
17.922447,1.919771,1.497679,0.567606,0.326879,0.240648
18.893698,1.489859,1.867897,0.594946,0.409855,0.375387
18.173769,1.545881,1.477756,0.507944,0.341564,0.260881
18.441324,1.962694,1.913801,0.564262,0.345062,0.362628
19.679712,1.617535,1.681400,0.791798,0.397907,0.496431
17.259691,1.635922,1.242733,0.506998,0.364075,0.228837
19.130623,1.753441,1.721045,0.608927,0.352064,0.335404
19.060715,1.771702,1.925579,0.519064,0.283134,0.327073
20.314194,1.112097,1.301315,0.763659,0.426697,0.579414
18.955994,2.010454,1.643953,0.631697,0.381666,0.312277
19.640182,1.460085,1.406055,0.732424,0.460119,0.318467
19.012873,1.611690,1.795959,0.648066,0.353243,0.383493
19.039581,1.935173,1.758804,0.572083,0.327932,0.370896
18.472471,1.971685,1.530541,0.550421,0.307049,0.288544
18.978531,1.419550,1.694843,0.635918,0.413143,0.364107
19.207628,1.220089,1.852764,0.594757,0.358143,0.365908
18.840464,1.572555,1.743937,0.622095,0.432219,0.342486
19.251846,1.356150,1.940298,0.769035,0.404118,0.442569
18.583391,1.973692,1.651014,0.638975,0.366943,0.328136
18.488379,1.775303,1.546423,0.567724,0.403677,0.292505
18.275717,1.291798,1.716774,0.576405,0.360628,0.339813
17.658958,2.183559,1.355030,0.537411,0.301193,0.249641
18.941742,1.879166,1.626532,0.612110,0.377949,0.335338
17.682762,1.948366,1.331963,0.510952,0.352068,0.217606
20.118528,1.127615,1.746708,0.774904,0.382942,0.496885
19.241608,1.577835,1.605982,0.687527,0.445831,0.420630
18.443502,1.796503,1.508089,0.549454,0.363953,0.291612
17.522436,1.896404,1.235840,0.474979,0.308609,0.187820
17.654207,1.874497,1.427017,0.504011,0.316166,0.229108
18.089952,2.002195,1.565929,0.573835,0.404409,0.292711
18.534899,2.064783,1.465790,0.586245,0.314236,0.297724
19.272749,1.878727,1.753681,0.627317,0.443581,0.372514
19.560017,1.132305,1.671904,0.762814,0.334562,0.414287
19.107803,1.373146,1.845566,0.570826,0.328917,0.335309
19.992336,1.788172,1.466921,0.782125,0.383123,0.472896
18.444727,2.168926,1.556360,0.576185,0.363428,0.297499
17.872246,1.782847,1.356966,0.484966,0.367798,0.230198
19.949432,2.170286,1.799233,0.776688,0.406492,0.442645
17.928394,1.957367,1.372255,0.493063,0.317383,0.228897
17.974682,1.643030,1.452492,0.528353,0.400831,0.230548
18.885529,1.272322,1.709169,0.645275,0.477564,0.388017
20.038544,1.364151,1.268898,0.735989,0.434444,0.425552
18.403894,1.467688,1.677851,0.550018,0.352741,0.302256
18.844950,1.161655,1.893377,0.746006,0.477688,0.489512
17.378223,2.029221,1.225618,0.502405,0.323828,0.185360
18.507147,1.904858,1.619429,0.606388,0.398130,0.370750
19.408110,1.204985,1.801821,0.656040,0.298418,0.385485
17.722473,2.110800,1.304174,0.468075,0.376287,0.194383
19.104502,1.952044,1.799711,0.622437,0.395477,0.397797
18.050175,1.552345,1.665697,0.587553,0.314165,0.333259
18.857887,1.251123,1.666069,0.566385,0.381945,0.353354
16.715622,1.919676,1.331995,0.510229,0.371077,0.203900
18.773933,1.192947,1.669851,0.561237,0.441792,0.344132
16.956291,2.095903,1.229103,0.510021,0.339069,0.174531
19.381050,1.167774,1.321573,0.541157,0.372759,0.270114
17.325493,1.887180,1.354179,0.528625,0.351666,0.204338
18.213957,1.790161,1.447701,0.540977,0.320978,0.236919
19.499758,2.082647,1.758512,0.667547,0.323893,0.391269
18.496506,1.568169,1.581684,0.581110,0.338919,0.272398
17.709620,1.902405,1.452856,0.508638,0.295341,0.247256
18.981766,2.161976,1.664925,0.586569,0.438587,0.363973
18.990473,1.367971,1.789541,0.712959,0.311424,0.393189
19.218021,1.712050,1.771913,0.604828,0.335447,0.360625
20.120609,1.103802,1.721005,0.772944,0.317924,0.445391
19.064608,1.325047,1.668455,0.611202,0.353785,0.374074
18.827761,1.626978,1.700838,0.782900,0.346764,0.432958
17.276886,2.054655,1.230539,0.500654,0.344196,0.189570
19.078684,1.234224,1.318274,0.480045,0.358494,0.361935
19.036341,2.025688,1.763672,0.590624,0.394661,0.360535
17.791462,2.047915,1.817503,0.617872,0.361696,0.362537
17.576345,1.667770,1.405004,0.507374,0.300114,0.215297
18.509310,1.436907,1.550287,0.553129,0.339767,0.317628
18.451200,1.809818,1.547516,0.595884,0.331501,0.279902
18.463650,1.938587,1.570906,0.541540,0.370272,0.288665
20.094507,2.093794,1.679472,0.799757,0.418821,0.443439
19.100765,1.271238,1.684071,0.613585,0.394527,0.369065
17.597313,2.130106,1.206299,0.479900,0.360935,0.181073
17.705170,1.763216,1.533661,0.551386,0.336346,0.264633
18.608656,1.939009,1.530903,0.612368,0.436537,0.242536
19.756077,1.116426,1.279894,0.759129,0.356966,0.484370
17.921015,1.973307,1.484816,0.505171,0.349783,0.257327
16.934374,2.097282,1.288555,0.427044,0.359955,0.181690
18.746965,1.442429,1.722923,0.640749,0.414953,0.387501
17.618631,2.151689,1.486393,0.540083,0.333460,0.262815
18.320101,1.643190,1.736260,0.604565,0.332836,0.337466
17.626328,1.802429,1.245104,0.457718,0.351521,0.196789
17.836273,2.194603,1.297079,0.547455,0.322166,0.210591
18.023287,2.119501,1.341248,0.533213,0.358841,0.223666
17.434660,1.774897,1.264763,0.521872,0.371595,0.229332
17.323883,2.012741,1.273851,0.546642,0.279387,0.224808
17.688425,1.892387,1.561712,0.559214,0.347742,0.263440
18.557823,1.680243,1.767899,0.608974,0.425606,0.311288
18.705364,1.521231,1.718595,0.569246,0.436863,0.368928
18.270279,1.577505,1.493780,0.603586,0.422148,0.249119
18.643187,1.520790,1.665184,0.595936,0.395269,0.331548
19.418198,1.722441,1.720427,0.673866,0.307610,0.406634
19.125778,1.663740,1.731626,0.717422,0.417019,0.400266
19.700638,1.509228,1.592133,0.756628,0.427296,0.462299
17.427361,1.940430,1.526445,0.585346,0.428965,0.234293
20.403856,2.049383,1.592800,0.785639,0.493256,0.495138
17.608528,1.842598,1.442942,0.523340,0.385759,0.244453
17.879063,1.586721,1.506495,0.538179,0.356747,0.284765
18.216286,1.610653,1.575754,0.640629,0.437044,0.303298
18.315077,1.984215,1.400225,0.626913,0.435888,0.202423
20.232124,1.868065,1.476728,0.757540,0.258028,0.390539
18.381168,1.551306,1.343243,0.529421,0.349333,0.226699
18.326050,1.818708,1.544079,0.527351,0.332327,0.257276
20.870302,2.018362,1.423691,0.798435,0.208242,0.472768
18.721888,2.100617,1.544107,0.618248,0.322121,0.302897
17.382929,2.186609,1.445383,0.537558,0.354317,0.263370
20.493219,1.806007,1.272732,0.776461,0.304022,0.578728
19.798691,1.942169,1.687555,0.762316,0.413475,0.438740
17.497147,1.909185,1.263885,0.441923,0.370180,0.188985
18.445906,2.182554,1.537581,0.547392,0.315662,0.251626
19.595465,1.583609,1.841843,0.728640,0.329311,0.434147
17.468285,2.136770,1.515919,0.536818,0.378502,0.247706
19.195271,1.186531,1.818817,0.684513,0.488163,0.416151
19.991602,1.711367,1.824499,0.781519,0.441921,0.459505
17.915375,2.163055,1.243511,0.627798,0.457933,0.122359
17.726816,1.810854,1.405445,0.495306,0.338289,0.242750
19.453636,1.067108,1.739183,0.773216,0.482445,0.443338
19.070137,1.412769,1.798163,0.551767,0.422043,0.327848
18.407839,1.324350,1.507473,0.668213,0.404051,0.273643
19.372704,1.313827,1.804865,0.622084,0.487425,0.375966
17.770210,1.934528,1.532721,0.540684,0.341410,0.263369
18.549282,1.237024,1.619545,0.583158,0.310829,0.360825
17.830418,2.044455,1.316465,0.502447,0.276268,0.223399
20.115318,1.802065,1.539307,0.792086,0.352520,0.482079
19.290371,1.534891,1.665182,0.694019,0.370544,0.342287
18.864622,1.964577,1.692589,0.612635,0.300926,0.354536
17.940031,2.002045,1.463537,0.538155,0.336792,0.236033
18.426790,2.125385,1.761375,0.624456,0.400385,0.351922
17.523329,1.839003,1.417519,0.495924,0.309063,0.258611
19.484863,2.188089,1.893681,0.586266,0.386017,0.389504
19.986128,1.328663,1.407171,0.752747,0.384920,0.501805
18.368793,1.440546,1.595034,0.573580,0.342846,0.308282
18.402494,1.844831,1.769676,0.621281,0.374966,0.341857
19.026386,1.746803,1.725822,0.579920,0.401104,0.344323
17.224277,1.974426,1.262940,0.466270,0.321512,0.186299
17.781294,1.987406,1.462584,0.467545,0.396023,0.225518
19.870298,1.259487,1.611437,0.767902,0.412489,0.460772
19.002947,1.863491,1.725756,0.665665,0.429022,0.395522
17.044172,2.072407,1.224340,0.481796,0.324591,0.161076
18.422644,1.726051,1.630493,0.561333,0.375589,0.316545
18.408173,1.896801,1.307818,0.531755,0.313456,0.219642
19.198320,1.203148,1.867317,0.650549,0.463409,0.422085
17.686836,1.912697,1.285130,0.482740,0.358366,0.203231
18.922253,2.088390,1.868416,0.678699,0.255495,0.366098
17.433241,2.062746,1.292513,0.478140,0.342468,0.191334
17.834824,1.852108,1.404064,0.582268,0.384779,0.235599
18.660997,1.833891,1.624950,0.523100,0.292629,0.312625
17.084515,1.777576,1.329451,0.476133,0.376122,0.213014
18.735897,1.389086,1.705196,0.622917,0.480137,0.320632
19.073149,2.073114,1.790587,0.750343,0.364798,0.439696
18.419218,1.773891,1.666840,0.552073,0.361067,0.323686
19.505117,1.551069,1.497685,0.552605,0.444096,0.319013
18.026917,1.742609,1.441904,0.517195,0.338091,0.234311
17.150417,2.093975,1.265362,0.513506,0.335491,0.189177
19.024796,1.377682,1.673267,0.594515,0.285601,0.347062
17.939867,1.783195,1.468239,0.518581,0.339193,0.264019
17.825939,1.551893,1.316668,0.542326,0.388592,0.236947
18.561138,1.194189,1.571487,0.610859,0.370136,0.387928
16.969793,1.646454,1.228659,0.469645,0.335949,0.184726
19.042788,1.918266,1.624674,0.638016,0.459858,0.339704
19.371656,1.533186,1.367493,0.499430,0.440943,0.300833
18.573719,1.474577,1.846716,0.578535,0.406736,0.345934
18.447411,1.862822,1.518620,0.538504,0.371437,0.273934
17.338581,2.169022,1.519089,0.498562,0.390110,0.253857
18.049864,1.870247,1.350296,0.590462,0.445126,0.272677
19.201178,2.139790,1.903736,0.637758,0.396101,0.382394
18.729403,1.642088,1.660912,0.567163,0.368959,0.330947
16.009129,1.856823,1.286474,0.495354,0.376335,0.190117
20.534941,1.324596,1.503700,0.717260,0.372828,0.390372
17.655754,1.794283,1.270001,0.528563,0.334097,0.214053
18.056084,2.111469,1.734549,0.615673,0.387669,0.377043
19.025566,1.447012,1.657467,0.626246,0.356855,0.393587
18.908192,1.511471,1.708511,0.626574,0.381247,0.343344
18.875908,1.570334,1.780039,0.611822,0.319565,0.360730
18.396914,1.636126,1.897684,0.675339,0.320438,0.376950
18.469450,2.141199,1.558668,0.582508,0.379827,0.292918
19.208578,1.468761,1.905935,0.537790,0.368128,0.374205
19.621120,1.683905,1.825417,0.618904,0.245094,0.416777
17.377438,2.037165,1.370705,0.474932,0.371859,0.212423
18.229919,1.772201,1.459906,0.576418,0.339390,0.276684
17.131519,2.089640,1.349913,0.495588,0.368061,0.206102
19.213257,1.051848,1.838852,0.646563,0.333771,0.404841
18.990122,1.376013,1.718000,0.619207,0.387196,0.401425
17.372316,2.014437,1.361210,0.488686,0.394434,0.206275
19.591572,1.480164,1.756649,0.683414,0.418861,0.401648
18.172724,1.855318,1.386387,0.579605,0.343138,0.224900
18.788538,1.755838,1.622688,0.611832,0.308260,0.309402
19.201004,2.140909,1.670795,0.757656,0.337088,0.431229
17.895988,1.904503,1.428597,0.504316,0.295868,0.222011
18.558582,2.059666,1.598530,0.653475,0.442032,0.324508
19.394722,1.165417,1.689356,0.757458,0.292063,0.442158
19.012362,2.120127,1.793739,0.601324,0.389881,0.333126
18.547281,2.086643,1.809794,0.571089,0.439035,0.346326
17.436708,2.013123,1.223917,0.492487,0.322483,0.169783
18.980438,1.901514,1.714577,0.672110,0.380838,0.411771
19.113297,1.847271,1.740559,0.684681,0.376139,0.411622
18.968187,1.524590,1.796703,0.644838,0.342514,0.361519
19.336607,1.599731,1.669291,0.668743,0.278938,0.400460
18.541016,1.408291,1.737646,0.682440,0.372099,0.388962
18.750748,1.943871,1.558788,0.608465,0.304863,0.298446
18.908920,1.614502,1.810026,0.654894,0.474007,0.400557
18.770994,1.963930,1.651566,0.598902,0.254950,0.318217
17.707270,2.078358,1.402756,0.551058,0.343521,0.249912
18.913895,2.120411,1.759600,0.574606,0.366943,0.343587
19.402603,1.710430,1.418573,0.438246,0.440842,0.266933
18.487009,2.105602,1.628580,0.553732,0.393579,0.303950
17.319054,1.481043,1.435074,0.512194,0.293268,0.279876
18.018349,1.729624,1.413927,0.570694,0.489552,0.201020
18.020079,1.374758,1.501150,0.540823,0.398548,0.302556
18.162657,1.687901,1.638245,0.606514,0.353296,0.300152
18.244604,2.008059,1.610487,0.562819,0.377295,0.281625
20.039921,1.462322,1.273304,0.776339,0.425407,0.528482
19.373529,1.592669,1.650143,0.584732,0.325439,0.369393
18.223656,1.695490,1.865107,0.686111,0.409718,0.396711
18.408518,2.053270,1.578953,0.548676,0.379087,0.283735
18.415304,1.527119,1.761461,0.579462,0.339796,0.328198
17.468819,1.959131,1.462852,0.512035,0.363811,0.231533
17.777515,1.783897,1.361357,0.583315,0.374374,0.296079
18.500399,2.091507,1.563694,0.551918,0.331963,0.298204
18.934807,1.670109,1.699823,0.631834,0.322241,0.366343
18.654825,1.917143,1.656630,0.519892,0.348358,0.317701
18.521168,1.921648,1.632750,0.613712,0.298515,0.310779
17.579737,1.940535,1.439385,0.493275,0.357502,0.242034
19.038860,1.356121,1.773006,0.683735,0.379751,0.383847
19.114319,1.550671,1.703997,0.787018,0.366476,0.439291
17.566656,2.123045,1.432005,0.511621,0.309059,0.242234
19.127998,1.062519,1.623331,0.658163,0.395737,0.344853
19.518101,2.027739,1.694447,0.787180,0.322092,0.435370
20.160456,2.062466,1.512442,0.740122,0.409969,0.497871
17.166224,1.935238,1.261683,0.462742,0.403191,0.185526
18.192451,2.181612,1.681059,0.621304,0.378944,0.329141
17.794317,1.557474,1.532154,0.506823,0.366846,0.257204
17.430563,2.168194,1.389195,0.523138,0.352955,0.203279
18.650318,1.035984,1.645884,0.614878,0.344723,0.328215
17.571825,2.159918,1.408264,0.542149,0.322252,0.225399
18.055674,1.864109,1.407385,0.511620,0.311291,0.269588
17.824953,2.029915,1.308929,0.506908,0.342533,0.208797
19.389887,1.400276,1.738232,0.638454,0.464575,0.400139
19.236830,1.231064,1.665600,0.693251,0.368185,0.416132
17.517145,1.959353,1.226835,0.476110,0.357965,0.191374
18.511496,1.917917,1.505587,0.596840,0.393698,0.282614
18.868845,1.304377,1.879398,0.696051,0.427282,0.437968
17.492990,1.306709,1.353645,0.501959,0.316450,0.247217
18.193401,2.187601,1.448034,0.539371,0.317503,0.234705
19.065603,1.890764,1.640820,0.640133,0.302954,0.416268
18.327248,2.138540,1.695374,0.624481,0.383026,0.301789
17.465693,2.173508,1.207367,0.535828,0.289268,0.169923
18.345421,1.874651,1.622679,0.592665,0.387255,0.344196
19.508127,2.168051,1.579851,0.772945,0.479916,0.458697
18.629642,1.634199,1.508141,0.594101,0.279051,0.284589
17.259171,2.088499,1.364361,0.479763,0.331316,0.223468
19.133701,1.310986,1.814852,0.617884,0.454599,0.438570
17.713148,1.378895,1.270493,0.535854,0.369955,0.287494
17.083307,2.068909,1.293659,0.515337,0.316004,0.204578
19.281382,1.376102,1.757347,0.608549,0.305254,0.273686
17.804859,1.964573,1.332289,0.477293,0.309416,0.212998
18.589590,1.852448,1.606136,0.531874,0.366327,0.330640
17.995853,1.849524,1.477314,0.510004,0.355593,0.257567
18.048410,1.119101,1.477177,0.539158,0.365557,0.335186
17.895365,1.893471,1.445009,0.525688,0.328064,0.261360
19.282606,1.666162,1.811270,0.655426,0.285976,0.368145
18.009779,1.911327,1.437595,0.535414,0.340166,0.244110
17.679647,1.641527,1.237593,0.438566,0.364246,0.182913
18.881645,1.974995,1.686092,0.631104,0.451973,0.383202
18.480236,1.638077,1.591486,0.544977,0.384348,0.280107
18.429285,1.859263,1.594324,0.527981,0.369339,0.291316
18.107031,1.989595,1.384661,0.546383,0.299549,0.255517
18.558174,1.725666,1.637533,0.596664,0.337982,0.348073
18.182926,1.769474,1.588574,0.555008,0.426653,0.307951
19.469419,1.128605,1.829185,0.707632,0.435032,0.417803
19.100479,1.270657,1.960649,0.651329,0.397373,0.370487
18.864250,1.784025,1.761484,0.552931,0.402767,0.324372
18.573904,2.099739,1.758827,0.614229,0.254204,0.327861
18.914185,1.346859,1.709696,0.678341,0.400213,0.378461
19.349539,1.397860,1.838890,0.669233,0.344246,0.427923
17.803242,2.067099,1.411120,0.524855,0.336006,0.234638
18.385138,1.896521,1.496654,0.529764,0.312408,0.258454
18.283537,1.671440,1.428484,0.562347,0.374800,0.300470
19.403212,1.512985,1.769220,0.726728,0.417511,0.434517
18.399401,2.163406,1.364075,0.632364,0.413900,0.246210
18.649357,1.230316,1.751722,0.644222,0.438269,0.400862
18.678623,1.660042,1.655651,0.543009,0.306509,0.340062
18.412909,1.797798,1.649286,0.628004,0.489040,0.321329
17.544472,1.984774,1.253901,0.474668,0.380222,0.187621
19.475592,1.930309,1.728962,0.681059,0.402447,0.435629
19.014771,1.424242,1.766872,0.606716,0.383482,0.363521
18.436699,1.686878,1.668844,0.541904,0.300684,0.386760
19.200460,1.068312,1.712666,0.588623,0.445835,0.363417
16.795343,2.092449,1.372063,0.510120,0.365400,0.201929
18.193104,1.891081,1.540541,0.551975,0.343418,0.300440
18.489058,1.794462,1.550365,0.573362,0.283937,0.276667
18.239407,2.032665,1.711689,0.556326,0.322426,0.365322
17.721241,1.691341,1.364906,0.535826,0.338476,0.234239
18.311424,2.009029,1.469509,0.558460,0.367044,0.262095
19.023182,1.992611,1.663439,0.623335,0.320126,0.343340
20.337431,1.553244,1.261034,0.735443,0.346004,0.528910
18.065582,1.885496,1.439974,0.514133,0.324207,0.220786
19.180815,1.356956,1.926380,0.566652,0.386759,0.343376
17.168140,1.809679,1.249498,0.522881,0.334486,0.170151
19.403761,1.682686,1.785797,0.640104,0.393002,0.392129
20.307356,1.978498,1.579886,0.748331,0.245777,0.540613
18.593987,1.426908,1.545788,0.621801,0.370060,0.308757
19.275076,1.243669,1.746473,0.627432,0.384863,0.356914
20.258499,1.833198,1.843861,0.724075,0.352894,0.476975
17.403687,1.551970,1.233856,0.630896,0.450108,0.178777
18.973921,2.051552,1.796324,0.778734,0.400795,0.467547
19.346294,1.632168,1.773643,0.663399,0.443153,0.430633
18.195358,1.977961,1.430975,0.528395,0.301476,0.244768
18.152903,1.660305,1.502991,0.561131,0.329933,0.276256
19.042250,1.674326,1.839697,0.584047,0.328779,0.344282
18.975056,1.979505,1.697901,0.636883,0.357029,0.408383
18.468239,1.765104,1.564436,0.609947,0.357756,0.258884
18.964725,1.343574,1.699804,0.676868,0.311066,0.338436
18.541115,1.829374,1.560638,0.553679,0.370955,0.314352
19.449415,1.666985,1.416428,0.516527,0.345699,0.255142
17.133232,2.043617,1.303905,0.497211,0.340885,0.214619
17.714355,1.897368,1.223263,0.434753,0.274765,0.233775
18.186630,1.961513,1.620361,0.527281,0.337105,0.297200
18.248354,1.551252,1.565983,0.554169,0.321947,0.316755
18.748762,1.152004,1.754871,0.629894,0.441055,0.372611
19.423820,1.965574,1.418947,0.670826,0.263851,0.362612
19.529222,2.023953,1.756657,0.689394,0.388479,0.412622
18.653469,1.403555,1.805405,0.602636,0.267555,0.338427
18.226233,1.439795,1.638586,0.579079,0.301668,0.315716
19.159218,1.693270,1.628128,0.701984,0.409258,0.414156
17.667330,2.122465,1.293486,0.509180,0.373064,0.209686
18.554642,1.467493,1.343981,0.489254,0.275499,0.233633
17.593626,1.798449,1.336885,0.539288,0.399841,0.263264
17.952068,1.689047,1.449886,0.551466,0.342752,0.287561
18.357065,2.070192,1.554563,0.606260,0.340494,0.301187
19.212000,1.685053,1.727724,0.632751,0.423698,0.384021
18.074495,1.951696,1.495781,0.578712,0.336956,0.248563
19.042927,1.487461,1.727007,0.610283,0.461323,0.348788
17.453075,2.049086,1.270836,0.572069,0.448162,0.186616
16.905170,2.140554,1.241529,0.482721,0.326014,0.207944
18.714172,2.176741,1.708498,0.602095,0.328270,0.396324
18.039270,1.736288,1.607506,0.549219,0.374657,0.273227
18.748508,1.633106,1.736469,0.592012,0.355639,0.354643
17.970531,1.360138,1.245975,0.533083,0.390017,0.231445
19.047726,1.917107,1.730467,0.649250,0.387924,0.379808
18.501104,1.956438,1.583563,0.544294,0.382803,0.296946
19.853251,1.253851,1.448755,0.761181,0.259436,0.510750
18.206951,1.755631,1.504341,0.529177,0.335735,0.283238
19.381748,1.881714,1.963148,0.616375,0.372866,0.401125
19.073143,1.951704,1.858372,0.580523,0.394196,0.343899
18.329086,2.101677,1.534691,0.545637,0.320126,0.257848
18.018152,2.045019,1.476917,0.539940,0.368029,0.256112
17.575787,2.148237,1.302940,0.534933,0.367443,0.204395
18.836922,1.684786,1.663736,0.603075,0.387260,0.360990
17.873795,1.876633,1.287638,0.530445,0.399239,0.253833
20.121929,1.490221,1.355570,0.749926,0.381626,0.319243
17.814196,1.990648,1.386265,0.520992,0.369495,0.243283
18.147472,1.747248,1.418551,0.577618,0.325390,0.311681
17.290764,1.839996,1.344181,0.472921,0.369446,0.202550
18.041733,1.664335,1.436953,0.551863,0.357342,0.245054
18.955505,2.031490,1.828720,0.606516,0.388124,0.333633
18.895340,1.625431,1.701885,0.557577,0.374758,0.350362
19.220776,2.046053,1.737505,0.599728,0.341629,0.354120
18.164865,2.150335,1.502094,0.531223,0.314142,0.271706
17.304047,2.148556,1.351452,0.502684,0.323925,0.257228
18.212477,2.020922,1.472759,0.599295,0.355083,0.308313
18.140497,1.806427,1.381208,0.575407,0.357162,0.291829
19.092821,1.434198,1.736612,0.567383,0.277327,0.327856
20.200312,1.766804,1.368387,0.795261,0.491936,0.508216
18.611872,1.361170,1.758667,0.702284,0.370146,0.408919
18.723824,1.260922,1.672930,0.561108,0.309095,0.314373
18.261269,1.997101,1.583569,0.555956,0.348604,0.292242
19.447968,1.734798,1.772598,0.639275,0.431128,0.375315
19.021494,1.311941,1.669691,0.610592,0.377617,0.323605
18.097904,1.553831,1.484581,0.548351,0.385830,0.269846
19.550121,1.040106,1.752483,0.727676,0.413630,0.449821
19.018993,1.831753,1.564798,0.584398,0.381468,0.323189
18.994270,1.337892,1.753250,0.725496,0.465485,0.439317
17.241930,1.947372,1.280462,0.480967,0.368959,0.201489
18.592461,1.983517,1.590815,0.563505,0.387180,0.286771
18.373837,1.944904,1.791494,0.799192,0.457170,0.450624
17.441534,2.069097,1.205748,0.481792,0.293282,0.194509
17.783913,1.872915,1.329638,0.480152,0.308857,0.212951
20.007269,1.852469,1.524664,0.758188,0.349346,0.311039
17.760443,2.125134,1.470083,0.540459,0.335497,0.246968
19.476873,1.484129,1.345476,0.739727,0.371027,0.463592
18.191975,1.431993,1.587240,0.593573,0.382910,0.315070
17.779821,1.855076,1.476675,0.494537,0.381962,0.254771
17.683851,2.089832,1.343130,0.522049,0.299843,0.215244
20.564091,2.076784,1.428940,0.780048,0.362196,0.558078
17.930405,1.764275,1.389215,0.533632,0.351761,0.216822
19.178547,2.032453,1.750448,0.599854,0.278110,0.341267
18.199221,1.946985,1.431274,0.567415,0.390539,0.293499
18.621632,1.756679,1.676088,0.568401,0.350523,0.332388
19.220400,2.110020,1.868687,0.620226,0.379114,0.358312
19.215828,1.832220,1.728271,0.691683,0.350431,0.412521
19.269703,1.837448,1.820578,0.658646,0.420456,0.412367
18.718096,1.678377,1.641291,0.577276,0.401642,0.264640
18.395658,1.852756,1.526752,0.542723,0.310411,0.296722
19.729944,1.042385,1.476297,0.768074,0.486320,0.445993
18.289707,1.476824,1.432726,0.637646,0.410555,0.224935
17.314547,2.152786,1.217207,0.493988,0.332478,0.172360
17.739782,1.905813,1.322327,0.505144,0.334473,0.234616
20.335491,1.379734,1.522551,0.789413,0.476530,0.434682
17.748472,2.125382,1.228838,0.476538,0.273682,0.185973
19.344967,1.620001,1.725506,0.667059,0.424223,0.312822
18.943722,2.062944,1.689672,0.595572,0.382706,0.342786
19.582630,1.068672,1.915356,0.607576,0.362600,0.346689
18.859819,1.737295,1.601147,0.648283,0.377640,0.383236
